"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2013"	"2013"	"Nov., 2013"	"2013/11"	"External causes of morbidity and mortality"	"V01-Y89"	45	Not Applicable	Not Applicable
	"Alabama"	"01"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Jan., 2014"	"2014/01"	"External causes of morbidity and mortality"	"V01-Y89"	63	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Feb., 2014"	"2014/02"	"External causes of morbidity and mortality"	"V01-Y89"	50	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"External causes of morbidity and mortality"	"V01-Y89"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Apr., 2014"	"2014/04"	"External causes of morbidity and mortality"	"V01-Y89"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"May, 2014"	"2014/05"	"External causes of morbidity and mortality"	"V01-Y89"	57	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"External causes of morbidity and mortality"	"V01-Y89"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Jul., 2014"	"2014/07"	"External causes of morbidity and mortality"	"V01-Y89"	71	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Aug., 2014"	"2014/08"	"External causes of morbidity and mortality"	"V01-Y89"	76	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"External causes of morbidity and mortality"	"V01-Y89"	52	Not Applicable	Not Applicable
	"Alabama"	"01"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"External causes of morbidity and mortality"	"V01-Y89"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"External causes of morbidity and mortality"	"V01-Y89"	65	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Feb., 2015"	"2015/02"	"External causes of morbidity and mortality"	"V01-Y89"	60	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"External causes of morbidity and mortality"	"V01-Y89"	79	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"External causes of morbidity and mortality"	"V01-Y89"	69	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"May, 2015"	"2015/05"	"External causes of morbidity and mortality"	"V01-Y89"	74	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"External causes of morbidity and mortality"	"V01-Y89"	66	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"External causes of morbidity and mortality"	"V01-Y89"	64	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"External causes of morbidity and mortality"	"V01-Y89"	67	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"External causes of morbidity and mortality"	"V01-Y89"	39	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
	"Alabama"	"01"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"External causes of morbidity and mortality"	"V01-Y89"	58	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"External causes of morbidity and mortality"	"V01-Y89"	62	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"External causes of morbidity and mortality"	"V01-Y89"	59	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"May, 2016"	"2016/05"	"External causes of morbidity and mortality"	"V01-Y89"	56	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"External causes of morbidity and mortality"	"V01-Y89"	86	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"External causes of morbidity and mortality"	"V01-Y89"	66	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"External causes of morbidity and mortality"	"V01-Y89"	68	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"External causes of morbidity and mortality"	"V01-Y89"	68	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"External causes of morbidity and mortality"	"V01-Y89"	49	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	61	Not Applicable	Not Applicable
	"Alabama"	"01"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	70	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"May, 2001"	"2001/05"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2001"	"2001"	"Dec., 2001"	"2001/12"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	"May, 2002"	"2002/05"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2006"	"2006"	"Mar., 2006"	"2006/03"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Feb., 2008"	"2008/02"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Mar., 2008"	"2008/03"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Apr., 2008"	"2008/04"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"May, 2008"	"2008/05"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Jun., 2008"	"2008/06"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2008"	"2008"	"Oct., 2008"	"2008/10"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Jan., 2009"	"2009/01"	"External causes of morbidity and mortality"	"V01-Y89"	19	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Feb., 2009"	"2009/02"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Mar., 2009"	"2009/03"	"External causes of morbidity and mortality"	"V01-Y89"	21	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"May, 2009"	"2009/05"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Aug., 2009"	"2009/08"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Sep., 2009"	"2009/09"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Nov., 2009"	"2009/11"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2009"	"2009"	"Dec., 2009"	"2009/12"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"Mar., 2010"	"2010/03"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2010"	"2010"	"May, 2010"	"2010/05"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Jun., 2011"	"2011/06"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Sep., 2011"	"2011/09"	"External causes of morbidity and mortality"	"V01-Y89"	14	Not Applicable	Not Applicable
	"Alaska"	"02"	"2011"	"2011"	"Dec., 2011"	"2011/12"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Jan., 2012"	"2012/01"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Feb., 2012"	"2012/02"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Mar., 2012"	"2012/03"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Apr., 2012"	"2012/04"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Jul., 2012"	"2012/07"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Sep., 2012"	"2012/09"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2012"	"2012"	"Nov., 2012"	"2012/11"	"External causes of morbidity and mortality"	"V01-Y89"	20	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Jul., 2013"	"2013/07"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Sep., 2013"	"2013/09"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2013"	"2013"	"Dec., 2013"	"2013/12"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Mar., 2014"	"2014/03"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"May, 2014"	"2014/05"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Jun., 2014"	"2014/06"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Sep., 2014"	"2014/09"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Oct., 2014"	"2014/10"	"External causes of morbidity and mortality"	"V01-Y89"	16	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Nov., 2014"	"2014/11"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2014"	"2014"	"Dec., 2014"	"2014/12"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Jan., 2015"	"2015/01"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Mar., 2015"	"2015/03"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"External causes of morbidity and mortality"	"V01-Y89"	11	Not Applicable	Not Applicable
	"Alaska"	"02"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"External causes of morbidity and mortality"	"V01-Y89"	17	Not Applicable	Not Applicable
	"Alaska"	"02"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"External causes of morbidity and mortality"	"V01-Y89"	12	Not Applicable	Not Applicable
	"Alaska"	"02"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2016"	"2016"	"May, 2016"	"2016/05"	"External causes of morbidity and mortality"	"V01-Y89"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"External causes of morbidity and mortality"	"V01-Y89"	10	Not Applicable	Not Applicable
	"Alaska"	"02"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Alaska"	"02"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	13	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"External causes of morbidity and mortality"	"V01-Y89"	39	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"External causes of morbidity and mortality"	"V01-Y89"	45	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"May, 1999"	"1999/05"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"External causes of morbidity and mortality"	"V01-Y89"	30	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"External causes of morbidity and mortality"	"V01-Y89"	40	Not Applicable	Not Applicable
	"Arizona"	"04"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"External causes of morbidity and mortality"	"V01-Y89"	33	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Jan., 2000"	"2000/01"	"External causes of morbidity and mortality"	"V01-Y89"	47	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Feb., 2000"	"2000/02"	"External causes of morbidity and mortality"	"V01-Y89"	45	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Mar., 2000"	"2000/03"	"External causes of morbidity and mortality"	"V01-Y89"	52	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Apr., 2000"	"2000/04"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"May, 2000"	"2000/05"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Jun., 2000"	"2000/06"	"External causes of morbidity and mortality"	"V01-Y89"	45	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Jul., 2000"	"2000/07"	"External causes of morbidity and mortality"	"V01-Y89"	52	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Aug., 2000"	"2000/08"	"External causes of morbidity and mortality"	"V01-Y89"	41	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Sep., 2000"	"2000/09"	"External causes of morbidity and mortality"	"V01-Y89"	53	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Oct., 2000"	"2000/10"	"External causes of morbidity and mortality"	"V01-Y89"	35	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Nov., 2000"	"2000/11"	"External causes of morbidity and mortality"	"V01-Y89"	35	Not Applicable	Not Applicable
	"Arizona"	"04"	"2000"	"2000"	"Dec., 2000"	"2000/12"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Jan., 2001"	"2001/01"	"External causes of morbidity and mortality"	"V01-Y89"	36	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Feb., 2001"	"2001/02"	"External causes of morbidity and mortality"	"V01-Y89"	41	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Mar., 2001"	"2001/03"	"External causes of morbidity and mortality"	"V01-Y89"	40	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Apr., 2001"	"2001/04"	"External causes of morbidity and mortality"	"V01-Y89"	42	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"May, 2001"	"2001/05"	"External causes of morbidity and mortality"	"V01-Y89"	39	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Jun., 2001"	"2001/06"	"External causes of morbidity and mortality"	"V01-Y89"	38	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Jul., 2001"	"2001/07"	"External causes of morbidity and mortality"	"V01-Y89"	59	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Aug., 2001"	"2001/08"	"External causes of morbidity and mortality"	"V01-Y89"	60	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Sep., 2001"	"2001/09"	"External causes of morbidity and mortality"	"V01-Y89"	49	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Oct., 2001"	"2001/10"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Nov., 2001"	"2001/11"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
	"Arizona"	"04"	"2001"	"2001"	"Dec., 2001"	"2001/12"	"External causes of morbidity and mortality"	"V01-Y89"	49	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Jan., 2002"	"2002/01"	"External causes of morbidity and mortality"	"V01-Y89"	40	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Feb., 2002"	"2002/02"	"External causes of morbidity and mortality"	"V01-Y89"	38	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Mar., 2002"	"2002/03"	"External causes of morbidity and mortality"	"V01-Y89"	50	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Apr., 2002"	"2002/04"	"External causes of morbidity and mortality"	"V01-Y89"	60	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"May, 2002"	"2002/05"	"External causes of morbidity and mortality"	"V01-Y89"	53	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Jun., 2002"	"2002/06"	"External causes of morbidity and mortality"	"V01-Y89"	64	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"External causes of morbidity and mortality"	"V01-Y89"	63	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
	"Arizona"	"04"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"External causes of morbidity and mortality"	"V01-Y89"	58	Not Applicable	Not Applicable
